"set" "map" "mkr" "phys" "gen"
"1173" "ls_swe" 21 6371 7205858 19.2
"1174" "ls_swe" 21 6376 8020530 20.886
"1175" "ls_swe" 21 6378 8218160 22.003
"1176" "ls_swe" 21 6387 8472774 22.003
"1177" "ls_swe" 21 6389 8481838 22.559
"1178" "ls_swe" 21 6394 8809503 24.819
"1179" "ls_swe" 21 6399 8831284 27.635
"1180" "ls_swe" 21 6403 9715133 30.477
"1181" "ls_swe" 21 6407 9977501 32.162
"1182" "ls_swe" 21 6416 10772179 35.004
"1183" "ls_swe" 21 6418 11214771 35.559
"1184" "ls_swe" 21 6426 11372559 35.559
"1185" "ls_swe" 21 6431 11476638 37.82
"1186" "ls_swe" 21 6440 12125119 38.375
"1187" "ls_swe" 21 6444 12622817 40.061
"1188" "ls_swe" 21 6447 12828788 41.746
"1189" "ls_swe" 21 6451 13652240 42.302
"1190" "ls_swe" 21 6456 13658510 42.302
"1191" "ls_swe" 21 6457 13897231 42.302
"1192" "ls_swe" 21 6460 14235397 42.302
"1193" "ls_swe" 21 6464 14423026 42.302
"1194" "ls_swe" 21 6470 14865377 42.302
"1195" "ls_swe" 21 6471 15028779 42.302
"1196" "ls_swe" 25 7118 616512 0
"1197" "ls_swe" 25 7121 656004 0
"1198" "ls_swe" 25 7122 689272 0
"1199" "ls_swe" 25 7126 995851 0
"1200" "ls_swe" 25 7133 1796323 0
"1201" "ls_swe" 25 7135 1842459 0
"1202" "ls_swe" 25 7137 1847652 0.719
"1203" "ls_swe" 25 7140 1884116 0.719
"1204" "ls_swe" 25 7142 2136653 0.719
"1205" "ls_swe" 25 7146 3288292 0.719
"1206" "ls_swe" 25 7147 3293187 1.275
"1207" "ls_swe" 25 7148 3342848 1.275
"1208" "ls_swe" 25 7152 3370679 1.275
"1209" "ls_swe" 25 7154 3824675 2.961
"1210" "ls_swe" 25 7156 3874476 2.961
"1211" "ls_swe" 25 7164 4365190 2.961
"1212" "ls_swe" 25 7165 4754461 5.221
"1213" "ls_swe" 25 7169 4794599 5.221
"1214" "ls_swe" 25 7179 4809227 6.906
"1215" "ls_swe" 25 7185 4898605 6.906
"1216" "ls_swe" 25 7193 5518964 7.462
"1217" "ls_swe" 25 7201 5604993 13.173
"1218" "ls_swe" 25 7205 6019891 16.014
"1219" "ls_swe" 25 7212 6920868 17.132
"1220" "ls_swe" 25 7219 7406270 17.687
"1221" "ls_swe" 25 7220 7622144 17.687
"1222" "ls_swe" 25 7225 7656838 17.687
"1223" "ls_swe" 25 7226 8223283 21.117
"1224" "ls_swe" 25 7233 8308892 22.784
"1225" "ls_swe" 25 7236 8558033 23.901
"1226" "ls_swe" 25 7240 8951976 24.457
"1227" "ls_swe" 25 7242 8996825 24.457
"1228" "ls_swe" 25 7245 9413531 25.568
"1229" "ls_swe" 25 7247 9678712 26.123
"1230" "ls_swe" 25 7254 10243582 26.679
"1231" "ls_swe" 25 7259 10389933 28.914
"1232" "ls_swe" 25 7268 10979426 30.599
"1233" "ls_swe" 25 7271 10981403 30.599
"1234" "ls_swe" 25 7274 11345657 30.599
"1235" "ls_swe" 25 7275 11560734 31.717
"1236" "ls_swe" 25 7282 11984909 32.834
"1237" "ls_swe" 25 7283 12012962 32.834
"1238" "ls_swe" 25 7284 12486981 32.834
"1239" "ls_swe" 25 7290 12488839 32.834
"1240" "ls_swe" 25 7294 12604086 32.834
"1241" "ls_swe" 25 7296 12858482 32.834
"1242" "ls_swe" 25 7299 13028076 32.834
"1243" "ls_swe" 25 7300 13421062 32.834
"1244" "ls_swe" 3 744 410603 0
"1245" "ls_swe" 3 753 920342 0
"1246" "ls_swe" 3 756 939246 0
"1247" "ls_swe" 3 760 981333 0
"1248" "ls_swe" 3 769 2272224 0
"1249" "ls_swe" 3 778 2527079 0.826
"1250" "ls_swe" 3 781 3196287 0.826
"1251" "ls_swe" 3 784 3213666 0.826
"1252" "ls_swe" 3 786 3272087 0.826
"1253" "ls_swe" 3 787 3341949 0.826
"1254" "ls_swe" 3 795 3703639 0.826
"1255" "ls_swe" 3 802 3904610 1.484
"1256" "ls_swe" 3 806 4234179 10.016
"1257" "ls_swe" 3 812 4632124 11.34
"1258" "ls_swe" 3 816 5163622 12.665
"1259" "ls_swe" 3 819 5333405 13.323
"1260" "ls_swe" 3 822 5590622 13.981
"1261" "ls_swe" 3 824 5915892 17.36
"1262" "ls_swe" 3 826 5965072 17.36
"1263" "ls_swe" 3 831 6317611 17.36
"1264" "ls_swe" 3 841 6488493 18.471
"1265" "ls_swe" 3 845 6563383 18.471
"1266" "ls_swe" 3 849 6606421 19.027
"1267" "ls_swe" 3 862 6656291 22.457
"1268" "ls_swe" 3 868 6770236 23.574
"1269" "ls_swe" 3 869 7218300 24.13
"1270" "ls_swe" 3 876 7444575 24.13
"1271" "ls_swe" 3 882 7548586 24.13
"1272" "ls_swe" 3 887 7619969 25.803
"1273" "ls_swe" 3 891 8125659 25.803
"1274" "ls_swe" 3 893 8347278 26.92
"1275" "ls_swe" 3 894 8375239 27.476
"1276" "ls_swe" 3 899 8922764 27.476
"1277" "ls_swe" 3 915 9360194 32.103
"1278" "ls_swe" 3 923 9926818 32.103
"1279" "ls_swe" 3 925 10817272 32.659
"1280" "ls_swe" 3 930 11033948 33.776
"1281" "ls_swe" 3 933 12171294 33.776
"1282" "ls_swe" 3 936 12226396 36.618
"1283" "ls_swe" 3 942 13305794 37.173
"1284" "ls_swe" 3 944 13525717 37.729
"1285" "ls_swe" 3 950 14177204 37.729
"1286" "ls_swe" 3 951 14656162 37.729
"1287" "ls_swe" 3 952 14873573 39.415
"1288" "ls_swe" 3 955 15569286 39.415
"1289" "ls_swe" 3 957 16431352 41.675
"1290" "ls_swe" 3 958 16818655 41.675
"1291" "ls_swe" 3 961 17438894 42.23
"1292" "ls_swe" 3 963 17547180 42.23
"1293" "ls_swe" 3 966 17781558 43.348
"1294" "ls_swe" 3 969 18349210 43.903
"1295" "ls_swe" 3 973 18456403 46.144
"1296" "ls_swe" 3 985 18640427 48.405
"1297" "ls_swe" 3 994 18841881 48.405
"1298" "ls_swe" 3 997 19003933 50.665
"1299" "ls_swe" 3 1006 21457637 55.293
"1300" "ls_swe" 3 1009 21890511 55.293
"1301" "ls_swe" 3 1013 21921239 55.293
"1302" "ls_swe" 3 1016 21936891 56.41
"1303" "ls_swe" 3 1020 21977012 56.41
"1304" "ls_swe" 3 1023 22367690 58.095
"1305" "ls_swe" 3 1034 22378151 60.892
"1306" "ls_swe" 3 1040 22473172 60.892
"1307" "ls_swe" 3 1045 22658880 60.892
"1308" "ls_swe" 3 1050 23148618 62.578
"1309" "ls_swe" 3 1053 23481928 62.578
"1310" "ls_swe" 3 1055 23765631 63.695
"1311" "ls_swe" 3 1060 24120112 67.053
"1312" "ls_swe" 3 1063 24814544 67.609
"1313" "ls_swe" 3 1066 24895265 68.726
"1314" "ls_swe" 3 1071 25126461 68.726
"1315" "ls_swe" 3 1072 25438181 70.412
"1316" "ls_swe" 3 1093 26956005 72.647
"1317" "ls_swe" 3 1100 27962422 72.647
"1318" "ls_swe" 3 1102 27983869 73.764
"1319" "ls_swe" 3 1110 28654787 73.764
"1320" "ls_swe" 3 1112 28832943 73.764
"1321" "ls_swe" 3 1117 29155195 73.764
"1322" "ls_swe" 3 1124 29752761 73.764
"1323" "ls_swe" 3 1125 29782238 73.764
"1324" "ls_swe" 29 7763 335570 0
"1325" "ls_swe" 29 7773 1794133 0
"1326" "ls_swe" 29 7777 1831489 0
"1327" "ls_swe" 29 7782 2102455 0
"1328" "ls_swe" 29 7787 2151981 0
"1329" "ls_swe" 29 7794 2184410 0
"1330" "ls_swe" 29 7798 2280736 0
"1331" "ls_swe" 29 7800 2479260 2.235
"1332" "ls_swe" 29 7810 3222651 3.352
"1333" "ls_swe" 29 7821 3302922 5.593
"1334" "ls_swe" 29 7824 3993519 5.593
"1335" "ls_swe" 29 7826 4313800 8.435
"1336" "ls_swe" 29 7832 4364863 10.695
"1337" "ls_swe" 29 7850 5552986 13.537
"1338" "ls_swe" 29 7861 5798242 14.654
"1339" "ls_swe" 29 7864 6047711 16.34
"1340" "ls_swe" 29 7866 6125069 16.895
"1341" "ls_swe" 29 7875 6155358 16.895
"1342" "ls_swe" 29 7880 6207623 18.013
"1343" "ls_swe" 29 7888 6519792 21.41
"1344" "ls_swe" 29 7889 6884257 21.41
"1345" "ls_swe" 29 7891 6884563 26.647
"1346" "ls_swe" 29 7896 7020193 26.647
"1347" "ls_swe" 29 7898 7075164 26.647
"1348" "ls_swe" 29 7914 7181755 30.025
"1349" "ls_swe" 29 7920 7582901 31.71
"1350" "ls_swe" 29 7924 7951142 32.266
"1351" "ls_swe" 29 7927 8517626 35.696
"1352" "ls_swe" 29 7944 8942159 35.696
"1353" "ls_swe" 29 7956 10253581 35.696
"1354" "ls_swe" 29 7958 10721894 35.696
"1355" "ls_swe" 16 4921 827205 0
"1356" "ls_swe" 16 4925 1750387 3.705
"1357" "ls_swe" 16 4926 1856149 4.505
"1358" "ls_swe" 16 4932 2089946 4.505
"1359" "ls_swe" 16 4934 2352074 8.143
"1360" "ls_swe" 16 4935 2489483 10.404
"1361" "ls_swe" 16 4937 2884991 12.089
"1362" "ls_swe" 16 4943 3254941 16.114
"1363" "ls_swe" 16 4948 3303521 16.114
"1364" "ls_swe" 16 4960 4819404 16.114
"1365" "ls_swe" 16 4962 5282142 16.114
"1366" "ls_swe" 16 4966 5422946 18.956
"1367" "ls_swe" 16 4970 7233041 18.956
"1368" "ls_swe" 16 4978 8031472 22.386
"1369" "ls_swe" 16 4991 8252216 25.202
"1370" "ls_swe" 16 4993 8257435 25.757
"1371" "ls_swe" 16 4995 9093107 27.443
"1372" "ls_swe" 16 4999 9537042 27.998
"1373" "ls_swe" 16 5005 9985116 27.998
"1374" "ls_swe" 16 5009 10133447 33.236
"1375" "ls_swe" 16 5015 10307798 33.236
"1376" "ls_swe" 16 5022 10487469 36.633
"1377" "ls_swe" 16 5025 10830811 37.189
"1378" "ls_swe" 16 5026 10941001 41.816
"1379" "ls_swe" 16 5027 12600436 42.934
"1380" "ls_swe" 16 5030 12646944 42.934
"1381" "ls_swe" 16 5032 13167823 43.489
"1382" "ls_swe" 16 5035 13177763 44.606
"1383" "ls_swe" 16 5044 13917268 46.292
"1384" "ls_swe" 16 5046 14342745 52.147
"1385" "ls_swe" 16 5048 14851662 55.577
"1386" "ls_swe" 16 5051 15173146 55.577
"1387" "ls_swe" 16 5055 15188397 55.577
"1388" "ls_swe" 16 5056 15416956 57.837
"1389" "ls_swe" 16 5072 17085785 57.837
"1390" "ls_swe" 16 5075 17110745 57.837
"1391" "ls_swe" 16 5077 17390612 57.837
"1392" "ls_swe" 16 5079 17448082 58.392
"1393" "ls_swe" 16 5086 17554998 58.392
"1394" "ls_swe" 16 5087 17580913 58.392
"1395" "ls_swe" 16 5090 17721416 59.05
"1396" "ls_swe" 16 5092 17950517 59.05
"1397" "ls_swe" 16 5097 19061958 59.775
"1398" "ls_swe" 16 5103 19390773 59.775
"1399" "ls_swe" 16 5111 20148093 59.775
"1400" "ls_swe" 8 2414 71052 0
"1401" "ls_swe" 8 2422 497283 0
"1402" "ls_swe" 8 2427 1996432 3.949
"1403" "ls_swe" 8 2429 2220555 3.949
"1404" "ls_swe" 8 2432 2409088 3.949
"1405" "ls_swe" 8 2437 2414362 3.949
"1406" "ls_swe" 8 2445 2442938 5.635
"1407" "ls_swe" 8 2447 2443244 5.635
"1408" "ls_swe" 8 2449 2862726 6.191
"1409" "ls_swe" 8 2454 3788430 10.216
"1410" "ls_swe" 8 2464 4483626 10.216
"1411" "ls_swe" 8 2465 4966905 13.646
"1412" "ls_swe" 8 2467 5159180 15.887
"1413" "ls_swe" 8 2468 5172319 16.442
"1414" "ls_swe" 8 2469 5637254 16.998
"1415" "ls_swe" 8 2470 5826575 17.553
"1416" "ls_swe" 8 2473 6200672 17.553
"1417" "ls_swe" 8 2475 6466271 17.553
"1418" "ls_swe" 8 2490 6606460 17.553
"1419" "ls_swe" 8 2495 6711428 17.553
"1420" "ls_swe" 8 2506 6739790 18.109
"1421" "ls_swe" 8 2511 7086310 18.665
"1422" "ls_swe" 8 2512 7332584 18.665
"1423" "ls_swe" 8 2516 7843654 18.665
"1424" "ls_swe" 8 2521 8194296 18.665
"1425" "ls_swe" 8 2526 8379586 20.35
"1426" "ls_swe" 8 2527 8681177 23.192
"1427" "ls_swe" 8 2530 8769623 23.747
"1428" "ls_swe" 8 2534 8959521 28.275
"1429" "ls_swe" 8 2555 11452625 29.392
"1430" "ls_swe" 8 2560 11594383 30.509
"1431" "ls_swe" 8 2561 11641748 30.509
"1432" "ls_swe" 8 2567 11671468 36.781
"1433" "ls_swe" 8 2569 12056022 40.211
"1434" "ls_swe" 8 2570 12320291 41.328
"1435" "ls_swe" 8 2574 13434216 41.328
"1436" "ls_swe" 8 2577 13751972 41.328
"1437" "ls_swe" 8 2580 13976022 41.328
"1438" "ls_swe" 8 2585 14064987 41.328
"1439" "ls_swe" 8 2589 14664048 41.328
"1440" "ls_swe" 8 2594 15020334 43.588
"1441" "ls_swe" 8 2597 15149417 50.701
"1442" "ls_swe" 8 2599 16225025 51.257
"1443" "ls_swe" 8 2601 16724318 51.257
"1444" "ls_swe" 8 2605 16799214 53.498
"1445" "ls_swe" 8 2609 16895460 56.339
"1446" "ls_swe" 8 2611 17320453 56.339
"1447" "ls_swe" 8 2614 17442118 56.339
"1448" "ls_swe" 8 2628 17817265 56.895
"1449" "ls_swe" 8 2632 18173680 58.006
"1450" "ls_swe" 8 2634 18374938 58.006
"1451" "ls_swe" 8 2639 18553353 58.562
"1452" "ls_swe" 8 2641 18837423 60.822
"1453" "ls_swe" 8 2642 18896972 60.822
"1454" "ls_swe" 8 2646 19049503 61.939
"1455" "ls_swe" 8 2647 19101649 62.495
"1456" "ls_swe" 8 2649 19303604 62.495
"1457" "ls_swe" 8 2652 20706832 62.495
"1458" "ls_swe" 8 2658 21110159 62.495
"1459" "ls_swe" 8 2660 21302160 62.495
"1460" "ls_swe" 8 2661 21546029 62.495
"1461" "ls_swe" 8 2662 21546351 62.495
"1462" "ls_swe" 8 2665 21680045 62.495
"1463" "ls_swe" 8 2667 21791521 64.18
"1464" "ls_swe" 8 2669 21952175 64.18
"1465" "ls_swe" 8 2672 21981512 64.18
"1466" "ls_swe" 8 2687 23197428 65.866
"1467" "ls_swe" 8 2690 23279089 65.866
"1468" "ls_swe" 8 2700 23558346 65.866
"1469" "ls_swe" 8 2703 24332897 65.866
"1470" "ls_swe" 8 2704 24450542 65.866
"1471" "ls_swe" 8 2706 25224014 65.866
"1472" "ls_swe" 23 6688 40193 0
"1473" "ls_swe" 23 6697 325145 0
"1474" "ls_swe" 23 6700 568084 0
"1475" "ls_swe" 23 6704 1314451 0
"1476" "ls_swe" 23 6706 1506672 0
"1477" "ls_swe" 23 6708 1586670 1.212
"1478" "ls_swe" 23 6718 2808755 4.3
"1479" "ls_swe" 23 6724 2974773 6.129
"1480" "ls_swe" 23 6729 3133966 7.341
"1481" "ls_swe" 23 6735 3209068 7.341
"1482" "ls_swe" 23 6746 4359523 7.341
"1483" "ls_swe" 23 6754 4442022 7.341
"1484" "ls_swe" 23 6761 4624934 7.897
"1485" "ls_swe" 23 6767 5274694 12.424
"1486" "ls_swe" 23 6772 5992802 14.097
"1487" "ls_swe" 23 6776 6619487 18.082
"1488" "ls_swe" 23 6790 7079826 24.883
"1489" "ls_swe" 23 6793 7814301 25.994
"1490" "ls_swe" 23 6794 8027421 25.994
"1491" "ls_swe" 23 6796 8075617 25.994
"1492" "ls_swe" 23 6801 8178667 26.55
"1493" "ls_swe" 23 6807 8934298 26.55
"1494" "ls_swe" 23 6812 9173012 28.235
"1495" "ls_swe" 23 6819 9495170 33.473
"1496" "ls_swe" 23 6822 9555734 33.473
"1497" "ls_swe" 23 6830 10323420 40.536
"1498" "ls_swe" 23 6839 11191656 42.365
"1499" "ls_swe" 23 6847 11458574 53.001
"1500" "ls_swe" 23 6873 13156724 53.001
"1501" "ls_swe" 23 6882 13741106 55.257
"1502" "ls_swe" 23 6886 14014711 57.341
"1503" "ls_swe" 22 6476 457248 0
"1504" "ls_swe" 22 6479 506299 0
"1505" "ls_swe" 22 6486 784414 0
"1506" "ls_swe" 22 6490 833097 0
"1507" "ls_swe" 22 6492 885840 0
"1508" "ls_swe" 22 6494 1092846 0
"1509" "ls_swe" 22 6498 1170445 0.658
"1510" "ls_swe" 22 6507 1268642 5.895
"1511" "ls_swe" 22 6517 1747929 7.581
"1512" "ls_swe" 22 6521 2142106 14.693
"1513" "ls_swe" 22 6527 3508409 16.379
"1514" "ls_swe" 22 6534 4582183 25.119
"1515" "ls_swe" 22 6549 5122593 25.674
"1516" "ls_swe" 22 6552 5321695 27.909
"1517" "ls_swe" 22 6558 5681128 28.465
"1518" "ls_swe" 22 6564 7144748 31.895
"1519" "ls_swe" 22 6568 7399302 31.895
"1520" "ls_swe" 22 6573 7850320 36.383
"1521" "ls_swe" 22 6576 8579487 36.383
"1522" "ls_swe" 22 6586 8719589 39.761
"1523" "ls_swe" 22 6597 9459522 40.878
"1524" "ls_swe" 22 6598 9567370 42.564
"1525" "ls_swe" 22 6600 9709944 43.681
"1526" "ls_swe" 22 6603 9931253 44.237
"1527" "ls_swe" 22 6605 10007348 44.237
"1528" "ls_swe" 22 6609 10936578 44.237
"1529" "ls_swe" 22 6612 11148473 44.237
"1530" "ls_swe" 22 6615 11301264 44.237
"1531" "ls_swe" 22 6619 11610506 44.792
"1532" "ls_swe" 22 6620 12193633 45.348
"1533" "ls_swe" 22 6621 12301830 45.904
"1534" "ls_swe" 22 6622 12324858 45.904
"1535" "ls_swe" 22 6628 12602757 46.459
"1536" "ls_swe" 22 6630 12800515 48.145
"1537" "ls_swe" 22 6645 13535963 49.262
"1538" "ls_swe" 22 6653 13638950 49.818
"1539" "ls_swe" 22 6654 13642725 49.818
"1540" "ls_swe" 22 6659 13821686 49.818
"1541" "ls_swe" 22 6671 14043375 49.818
"1542" "ls_swe" 22 6672 14239741 49.818
"1543" "ls_swe" 22 6676 14308066 49.818
"1544" "ls_swe" 22 6681 14499029 49.818
"1545" "ls_swe" 22 6684 14524416 49.818
"1546" "ls_swe" 22 6686 14810647 49.818
"1547" "ls_swe" 6 1855 736969 0
"1548" "ls_swe" 6 1862 1621762 0
"1549" "ls_swe" 6 1868 2433641 0
"1550" "ls_swe" 6 1869 2519743 0.556
"1551" "ls_swe" 6 1871 3242410 1.111
"1552" "ls_swe" 6 1874 3412150 2.228
"1553" "ls_swe" 6 1876 3585775 2.784
"1554" "ls_swe" 6 1880 3942635 3.34
"1555" "ls_swe" 6 1888 4430112 4.457
"1556" "ls_swe" 6 1892 4464198 6.717
"1557" "ls_swe" 6 1893 5663725 11.345
"1558" "ls_swe" 6 1894 6513158 16.582
"1559" "ls_swe" 6 1903 7570703 18.842
"1560" "ls_swe" 6 1906 7571956 19.398
"1561" "ls_swe" 6 1908 8390355 19.398
"1562" "ls_swe" 6 1912 8458005 19.398
"1563" "ls_swe" 6 1914 9094634 21.658
"1564" "ls_swe" 6 1922 9850214 21.658
"1565" "ls_swe" 6 1924 9970661 21.658
"1566" "ls_swe" 6 1925 10176824 21.658
"1567" "ls_swe" 6 1926 10258137 22.214
"1568" "ls_swe" 6 1928 10289669 22.214
"1569" "ls_swe" 6 1932 10408058 30.617
"1570" "ls_swe" 6 1943 12591646 35.854
"1571" "ls_swe" 6 1945 12804366 36.41
"1572" "ls_swe" 6 1951 13489987 37.527
"1573" "ls_swe" 6 1957 13668628 37.527
"1574" "ls_swe" 6 1959 13764052 38.083
"1575" "ls_swe" 6 1966 13770229 38.083
"1576" "ls_swe" 6 1970 13930060 38.083
"1577" "ls_swe" 6 1971 14009747 39.2
"1578" "ls_swe" 6 1974 14961720 41.441
"1579" "ls_swe" 6 1975 15160666 42.558
"1580" "ls_swe" 6 1977 15173729 42.558
"1581" "ls_swe" 6 1979 15327271 42.558
"1582" "ls_swe" 6 1980 15945354 43.676
"1583" "ls_swe" 6 1981 16176579 44.793
"1584" "ls_swe" 6 1987 16423895 45.349
"1585" "ls_swe" 6 1988 16859175 45.904
"1586" "ls_swe" 6 1992 16914056 45.904
"1587" "ls_swe" 6 1994 17097508 46.46
"1588" "ls_swe" 6 2000 17427505 47.577
"1589" "ls_swe" 6 2001 17511586 47.577
"1590" "ls_swe" 6 2003 18179955 53.863
"1591" "ls_swe" 6 2007 18497780 55.548
"1592" "ls_swe" 6 2008 18581869 56.104
"1593" "ls_swe" 6 2011 19321659 64.507
"1594" "ls_swe" 6 2016 20110284 65.062
"1595" "ls_swe" 6 2021 20785725 65.062
"1596" "ls_swe" 6 2026 21401228 67.323
"1597" "ls_swe" 6 2031 21612791 69.564
"1598" "ls_swe" 6 2035 23676173 76.676
"1599" "ls_swe" 6 2040 23991951 76.676
"1600" "ls_swe" 6 2041 23992629 76.676
"1601" "ls_swe" 6 2043 24142139 77.232
"1602" "ls_swe" 6 2048 24234371 77.787
"1603" "ls_swe" 6 2050 24298444 77.787
"1604" "ls_swe" 6 2053 24332647 77.787
"1605" "ls_swe" 6 2058 26170556 77.787
"1606" "ls_swe" 6 2060 26182066 77.787
"1607" "ls_swe" 6 2061 26268839 77.787
"1608" "ls_swe" 26 7303 904292 0
"1609" "ls_swe" 26 7308 1109189 0
"1610" "ls_swe" 26 7310 1124865 0
"1611" "ls_swe" 26 7311 1202531 0
"1612" "ls_swe" 26 7313 1427807 0
"1613" "ls_swe" 26 7327 1819502 0
"1614" "ls_swe" 26 7330 1926935 0.556
"1615" "ls_swe" 26 7331 1949396 0.556
"1616" "ls_swe" 26 7337 2063237 3.985
"1617" "ls_swe" 26 7341 2406745 3.985
"1618" "ls_swe" 26 7346 2524143 4.541
"1619" "ls_swe" 26 7349 2652587 4.541
"1620" "ls_swe" 26 7355 2721799 7.9
"1621" "ls_swe" 26 7359 3182504 9.017
"1622" "ls_swe" 26 7362 3183442 9.017
"1623" "ls_swe" 26 7364 3341507 9.017
"1624" "ls_swe" 26 7367 3700636 9.017
"1625" "ls_swe" 26 7369 3898413 9.017
"1626" "ls_swe" 26 7373 3899058 9.017
"1627" "ls_swe" 26 7376 4188238 10.128
"1628" "ls_swe" 26 7380 4325907 10.684
"1629" "ls_swe" 26 7383 4582016 10.684
"1630" "ls_swe" 26 7384 4610158 13.525
"1631" "ls_swe" 26 7385 4790723 16.367
"1632" "ls_swe" 26 7390 5328995 18.052
"1633" "ls_swe" 26 7393 5557015 18.052
"1634" "ls_swe" 26 7395 5780543 19.738
"1635" "ls_swe" 26 7398 6130086 21.998
"1636" "ls_swe" 26 7406 6418614 24.233
"1637" "ls_swe" 26 7407 6484694 27.663
"1638" "ls_swe" 26 7411 6580405 28.218
"1639" "ls_swe" 26 7413 7043473 28.218
"1640" "ls_swe" 26 7418 7054945 28.218
"1641" "ls_swe" 26 7420 7063549 30.479
"1642" "ls_swe" 26 7423 7519193 31.034
"1643" "ls_swe" 26 7425 7630424 31.59
"1644" "ls_swe" 26 7431 7705676 33.275
"1645" "ls_swe" 26 7433 7814377 33.275
"1646" "ls_swe" 26 7442 7898643 33.831
"1647" "ls_swe" 26 7443 8098281 33.831
"1648" "ls_swe" 26 7446 8183711 36.673
"1649" "ls_swe" 26 7450 8611898 42.986
"1650" "ls_swe" 26 7454 9050019 45.827
"1651" "ls_swe" 26 7457 9737471 48.069
"1652" "ls_swe" 26 7464 10094250 48.069
"1653" "ls_swe" 26 7468 10332767 49.754
"1654" "ls_swe" 26 7469 10659024 49.754
"1655" "ls_swe" 26 7475 10911349 50.342
"1656" "ls_swe" 26 7481 11219142 50.931
"1657" "ls_swe" 26 7484 11383944 50.931
"1658" "ls_swe" 26 7491 11405631 50.931
"1659" "ls_swe" 26 7493 11931802 50.931
"1660" "ls_swe" 27 7504 1521906 0
"1661" "ls_swe" 27 7505 1688610 0
"1662" "ls_swe" 27 7509 2017352 0
"1663" "ls_swe" 27 7510 2123980 0.926
"1664" "ls_swe" 27 7512 2170126 0.926
"1665" "ls_swe" 27 7523 2641444 2.277
"1666" "ls_swe" 27 7524 2829960 11.795
"1667" "ls_swe" 27 7530 2926787 11.795
"1668" "ls_swe" 27 7533 3581733 18.187
"1669" "ls_swe" 27 7538 3898764 19.872
"1670" "ls_swe" 27 7540 4145505 19.872
"1671" "ls_swe" 27 7543 4578635 20.428
"1672" "ls_swe" 27 7546 4699997 22.113
"1673" "ls_swe" 27 7551 5022019 26.139
"1674" "ls_swe" 27 7554 6166193 26.139
"1675" "ls_swe" 27 7563 7223127 27.256
"1676" "ls_swe" 27 7569 7502454 28.373
"1677" "ls_swe" 27 7572 7985866 31.803
"1678" "ls_swe" 27 7576 9297563 35.2
"1679" "ls_swe" 27 7584 9991084 35.756
"1680" "ls_swe" 27 7589 11527450 40.237
"1681" "ls_swe" 27 7591 11705693 40.237
"1682" "ls_swe" 27 7598 12006184 42.676
"1683" "ls_swe" 28 7607 533081 0
"1684" "ls_swe" 28 7615 1369176 0
"1685" "ls_swe" 28 7621 2347065 0
"1686" "ls_swe" 28 7624 3159591 4.481
"1687" "ls_swe" 28 7632 3498606 4.481
"1688" "ls_swe" 28 7635 3764058 7.911
"1689" "ls_swe" 28 7639 4468146 7.911
"1690" "ls_swe" 28 7649 5350058 8.466
"1691" "ls_swe" 28 7657 5525106 9.022
"1692" "ls_swe" 28 7658 5548479 9.022
"1693" "ls_swe" 28 7663 6167438 22.778
"1694" "ls_swe" 28 7664 6168580 23.896
"1695" "ls_swe" 28 7669 6661605 25.013
"1696" "ls_swe" 28 7670 7040625 25.569
"1697" "ls_swe" 28 7681 7714930 35.185
"1698" "ls_swe" 28 7687 8223648 39.813
"1699" "ls_swe" 28 7699 8355333 40.368
"1700" "ls_swe" 28 7710 8656691 40.368
"1701" "ls_swe" 28 7712 8706752 40.924
"1702" "ls_swe" 28 7715 8707138 40.924
"1703" "ls_swe" 28 7724 8861686 40.924
"1704" "ls_swe" 28 7733 9944326 42.609
"1705" "ls_swe" 28 7740 10098663 46.039
"1706" "ls_swe" 28 7743 10312901 47.725
"1707" "ls_swe" 28 7748 10630582 47.725
"1708" "ls_swe" 28 7752 11013827 47.725
"1709" "ls_swe" 28 7756 11158393 47.725
"1710" "ls_swe" 28 7758 11310446 47.725
"1711" "ls_swe" 18 5428 860846 0
"1712" "ls_swe" 18 5437 1992589 0
"1713" "ls_swe" 18 5441 2591856 1.325
"1714" "ls_swe" 18 5442 2788434 3.01
"1715" "ls_swe" 18 5449 3301866 5.852
"1716" "ls_swe" 18 5455 3379041 7.537
"1717" "ls_swe" 18 5464 3585046 7.537
"1718" "ls_swe" 18 5488 5526787 12.674
"1719" "ls_swe" 18 5489 5955494 14.359
"1720" "ls_swe" 18 5501 6855800 25.88
"1721" "ls_swe" 18 5507 7168525 29.238
"1722" "ls_swe" 18 5509 7518655 29.794
"1723" "ls_swe" 18 5519 7748358 29.794
"1724" "ls_swe" 18 5524 8498113 30.349
"1725" "ls_swe" 18 5526 8594301 31.467
"1726" "ls_swe" 18 5527 8656247 31.467
"1727" "ls_swe" 18 5529 8742045 32.584
"1728" "ls_swe" 18 5540 8948906 35.4
"1729" "ls_swe" 18 5557 9712824 35.4
"1730" "ls_swe" 18 5574 9721993 35.956
"1731" "ls_swe" 18 5577 10309374 39.981
"1732" "ls_swe" 18 5580 11115443 41.098
"1733" "ls_swe" 18 5589 11474164 41.654
"1734" "ls_swe" 18 5599 11973295 42.771
"1735" "ls_swe" 18 5603 12655101 42.771
"1736" "ls_swe" 18 5613 13057280 42.771
"1737" "ls_swe" 18 5615 13334989 42.771
"1738" "ls_swe" 18 5619 13503274 50.525
