ls_cat "sc_nr" "marker_nr" "position" "male_position"
ls_cat 39 7757 825154 2.492
ls_cat 39 7759 900894 3.211
ls_cat 39 7761 1059969 3.211
ls_cat 39 7764 1062070 4.912
ls_cat 39 7766 1377752 4.912
ls_cat 39 7768 1647121 7.192
ls_cat 39 7769 1847938 11.288
ls_cat 39 7776 2126549 13.56
ls_cat 39 7777 2141264 13.56
ls_cat 39 7778 2627385 13.56
ls_cat 39 7779 2661811 14.697
ls_cat 39 7781 2799210 16.411
ls_cat 39 7785 2982655 18.126
ls_cat 39 7788 3195044 21.582
ls_cat 39 7791 3661547 21.582
ls_cat 39 7793 3811535 21.582
ls_cat 39 7799 4132603 27.351
ls_cat 39 7800 4220103 27.351
ls_cat 39 7813 4506426 28.693
ls_cat 39 7818 4719782 28.693
ls_cat 39 7819 4793816 30.036
ls_cat 39 7827 5518554 31.378
ls_cat 39 7833 5538298 36.978
ls_cat 39 7834 5672521 36.978
ls_cat 39 7839 6723483 39.7
ls_cat 39 7845 6739928 39.7
ls_cat 39 7855 6868849 39.7
ls_cat 39 7857 7180377 39.7
ls_cat 39 7858 7276829 39.7
ls_cat 39 7860 7305424 39.7
ls_cat 34 7079 1382301 0
ls_cat 34 7094 2034033 0
ls_cat 34 7098 2104324 2.722
ls_cat 34 7104 2112947 17.496
ls_cat 34 7109 2752012 17.496
ls_cat 34 7112 2891089 17.496
ls_cat 34 7114 3078851 22.206
ls_cat 34 7116 3262665 23.907
ls_cat 34 7121 3273383 23.907
ls_cat 34 7131 3311545 23.907
ls_cat 34 7138 3344896 26.798
ls_cat 34 7143 3465145 33.179
ls_cat 34 7150 4763611 33.179
ls_cat 34 7166 6147728 35.478
ls_cat 34 7171 6220721 35.478
ls_cat 34 7174 6477249 35.478
ls_cat 34 7179 6599824 36.043
ls_cat 34 7185 6621433 36.043
ls_cat 34 7187 6953229 36.608
ls_cat 34 7188 7553822 36.608
ls_cat 34 7190 7746734 37.275
ls_cat 34 7191 7821644 37.275
ls_cat 34 7195 8226782 37.275
ls_cat 34 7196 8439253 37.275
ls_cat 34 7201 8465133 37.275
ls_cat 34 7204 8608952 37.275
ls_cat 34 7208 8712828 37.275
ls_cat 43 8251 329756 0
ls_cat 43 8253 429266 0
ls_cat 43 8258 478253 1.087
ls_cat 43 8264 664859 1.087
ls_cat 43 8265 693421 1.087
ls_cat 43 8270 1234538 4.537
ls_cat 43 8274 1488861 9.805
ls_cat 43 8279 1621661 11.973
ls_cat 43 8283 2552753 21.753
ls_cat 43 8285 3258668 21.753
ls_cat 43 8286 3590872 23.943
ls_cat 43 8293 4098238 24.663
ls_cat 43 8301 4622477 28.368
ls_cat 43 8303 4864109 29.818
ls_cat 43 8323 4874799 37.525
ls_cat 43 8326 5583796 37.525
ls_cat 43 8330 5858119 37.525
ls_cat 43 8331 5891166 37.525
ls_cat 43 8336 6052725 39.824
ls_cat 43 8339 7110771 39.824
ls_cat 26 5833 194397 0
ls_cat 26 5837 530047 0
ls_cat 26 5840 1311988 0
ls_cat 26 5843 1444252 0
ls_cat 26 5849 1633987 0.667
ls_cat 26 5852 1880547 2
ls_cat 26 5855 2000276 2
ls_cat 26 5867 2534140 4.891
ls_cat 26 5873 2947150 4.891
ls_cat 26 5875 2952967 10.68
ls_cat 26 5882 3549882 11.245
ls_cat 26 5886 3582646 11.245
ls_cat 26 5887 3860283 12.959
ls_cat 26 5892 3923869 15.259
ls_cat 26 5895 3978859 18.749
ls_cat 26 5896 4437621 21.048
ls_cat 26 5897 4825501 21.048
ls_cat 26 5898 5409657 25.144
ls_cat 26 5899 5603703 28.633
ls_cat 26 5913 5987055 30.328
ls_cat 26 5927 6670528 31.465
ls_cat 26 5932 6725697 31.465
ls_cat 26 5933 6789438 32.131
ls_cat 26 5937 6877761 33.474
ls_cat 26 5940 7227825 33.474
ls_cat 26 5949 7864764 35.501
ls_cat 26 5950 8077138 35.501
ls_cat 26 5952 8297922 36.168
ls_cat 26 5957 8506629 38.89
ls_cat 26 5962 9006347 38.89
ls_cat 26 5971 9652521 38.89
ls_cat 26 5976 9782033 38.89
ls_cat 26 5979 9823143 38.89
ls_cat 40 7864 457882 0
ls_cat 40 7866 571193 0
ls_cat 40 7869 680110 0
ls_cat 40 7870 980682 2.29
ls_cat 40 7871 1049706 2.29
ls_cat 40 7884 1110661 2.29
ls_cat 40 7890 1419594 2.29
ls_cat 40 7892 1563155 2.29
ls_cat 40 7900 1677607 2.29
ls_cat 40 7903 1803482 3.427
ls_cat 40 7909 2048207 5.706
ls_cat 40 7910 2484373 5.706
ls_cat 40 7914 2831561 6.271
ls_cat 40 7915 3057592 6.836
ls_cat 40 7918 3374589 10.932
ls_cat 40 7919 3558360 10.932
ls_cat 40 7924 3795102 17.529
ls_cat 40 7926 3821032 25.72
ls_cat 40 7930 4100926 26.285
ls_cat 40 7931 4576848 26.285
ls_cat 40 7932 4798312 26.285
ls_cat 40 7933 4846365 26.85
ls_cat 40 7938 5058824 28.565
ls_cat 40 7943 5320495 30.279
ls_cat 40 7949 5495434 31.98
ls_cat 40 7950 5631780 33.389
ls_cat 40 7954 6032482 33.389
ls_cat 40 7957 6191992 35.128
ls_cat 40 7959 6426981 35.128
ls_cat 40 7962 7267651 35.128
ls_cat 40 7963 7336486 35.128
ls_cat 40 7965 7441954 35.128
ls_cat 40 7971 7480042 35.128
ls_cat 40 7975 7676332 56.604
ls_cat 40 7979 7857610 56.604
ls_cat 38 7595 460580 0
ls_cat 38 7598 603769 0
ls_cat 38 7599 608479 0
ls_cat 38 7601 610534 0
ls_cat 38 7608 1056753 6.048
ls_cat 38 7611 1273846 8.939
ls_cat 38 7614 1574121 11.238
ls_cat 38 7620 1837094 11.238
ls_cat 38 7628 2143968 19.795
ls_cat 38 7632 2426530 22.075
ls_cat 38 7635 2495824 23.211
ls_cat 38 7640 2670922 23.211
ls_cat 38 7643 2963866 24.348
ls_cat 38 7645 3015611 26.062
ls_cat 38 7653 3068096 27.198
ls_cat 38 7655 3545725 37.797
ls_cat 38 7656 3745802 37.797
ls_cat 38 7659 4655925 43.756
ls_cat 38 7662 4780526 43.756
ls_cat 38 7666 5359983 45.458
ls_cat 38 7670 5553668 45.458
ls_cat 38 7679 5721174 45.458
ls_cat 38 7686 5825481 46.023
ls_cat 38 7688 6037297 46.023
ls_cat 38 7695 6252845 46.023
ls_cat 38 7697 6257549 47.159
ls_cat 38 7702 6480346 47.724
ls_cat 38 7713 6611962 47.724
ls_cat 38 7716 7200369 47.724
ls_cat 38 7719 7271500 47.724
ls_cat 27 5983 275080 0
ls_cat 27 5984 284470 0
ls_cat 27 5985 622291 0
ls_cat 27 5986 635875 0
ls_cat 27 5988 687736 0
ls_cat 27 5989 940584 0
ls_cat 27 5996 1335615 0.893
ls_cat 27 5997 1395025 0.893
ls_cat 27 5999 1657685 0.893
ls_cat 27 6001 2054205 1.56
ls_cat 27 6003 2122657 1.56
ls_cat 27 6009 2194952 1.56
ls_cat 27 6017 2276468 1.56
ls_cat 27 6018 2536880 1.56
ls_cat 27 6020 2549095 5.655
ls_cat 27 6024 2561584 7.357
ls_cat 27 6026 2581289 7.922
ls_cat 27 6029 2627610 9.058
ls_cat 27 6044 3061777 9.623
ls_cat 27 6045 3100095 10.188
ls_cat 27 6047 3380762 11.903
ls_cat 27 6050 3441874 13.039
ls_cat 27 6052 3952175 16.529
ls_cat 27 6055 4188174 17.094
ls_cat 27 6056 4427656 22.424
ls_cat 27 6060 5161733 24.139
ls_cat 27 6062 5516429 25.853
ls_cat 27 6071 5533755 28.133
ls_cat 27 6074 5646822 32.146
ls_cat 27 6077 6044222 32.146
ls_cat 27 6080 6141526 34.446
ls_cat 27 6081 6606984 35.011
ls_cat 27 6085 6624995 40.97
ls_cat 27 6094 7395868 42.684
ls_cat 27 6099 7799534 44.525
ls_cat 27 6104 8166559 44.525
ls_cat 27 6107 8400572 44.525
ls_cat 27 6109 9085632 44.525
ls_cat 45 8478 500269 1.471
ls_cat 45 8485 548236 16.585
ls_cat 45 8492 1290245 21.491
ls_cat 45 8502 1394867 24.947
ls_cat 45 8507 1762591 24.947
ls_cat 45 8511 1996007 24.947
ls_cat 45 8516 2057679 27.811
ls_cat 45 8521 2421327 28.376
ls_cat 45 8524 2641068 29.512
ls_cat 45 8530 2848034 30.649
ls_cat 45 8534 2890783 32.363
ls_cat 45 8536 3353930 34.078
ls_cat 45 8541 3362867 35.779
ls_cat 45 8544 3763011 39.269
ls_cat 45 8545 3768747 39.834
ls_cat 45 8549 4107709 43.93
ls_cat 45 8556 4453662 44.495
ls_cat 45 8560 4656281 45.631
ls_cat 45 8569 4763823 45.631
ls_cat 45 8572 4978130 49.23
ls_cat 45 8580 5049586 49.23
ls_cat 45 8586 5290210 49.23
ls_cat 45 8593 5505561 49.929
ls_cat 45 8602 6092178 50.628
ls_cat 45 8606 6461140 50.628
ls_cat 45 8610 6966551 50.628
ls_cat 45 8611 7097521 50.628
ls_cat 31 6604 281510 0
ls_cat 31 6608 595948 0
ls_cat 31 6609 1327500 0
ls_cat 31 6611 1400172 0
ls_cat 31 6616 1655227 11.298
ls_cat 31 6618 1904661 11.298
ls_cat 31 6622 2205309 11.298
ls_cat 31 6630 2328035 20.836
ls_cat 31 6640 3381489 30.745
ls_cat 31 6647 4181905 30.745
ls_cat 31 6655 4654180 31.31
ls_cat 31 6670 5838180 38.297
ls_cat 31 6672 6410321 39.433
ls_cat 31 6678 6425846 41.713
ls_cat 31 6682 6780201 41.713
ls_cat 31 6689 7045778 43.414
ls_cat 31 6696 7284036 43.414
ls_cat 31 6701 7388406 43.414
ls_cat 31 6705 7436707 43.414
ls_cat 31 6712 8259340 46.328
ls_cat 31 6713 8290679 46.328
ls_cat 31 6716 8661532 46.328
ls_cat 31 6718 8698171 46.328
ls_cat 33 6921 71115 0
ls_cat 33 6929 530664 0
ls_cat 33 6933 968728 6.181
ls_cat 33 6939 1663610 9.797
ls_cat 33 6943 1694377 9.797
ls_cat 33 6948 1796929 10.749
ls_cat 33 6952 1946696 12.199
ls_cat 33 6953 2088332 12.918
ls_cat 33 6958 2403250 12.918
ls_cat 33 6973 2646114 14.367
ls_cat 33 6976 2646857 14.367
ls_cat 33 6977 2880440 14.367
ls_cat 33 6985 2884585 15.087
ls_cat 33 6987 2955949 16.536
ls_cat 33 6994 3446546 28.594
ls_cat 33 7000 3886263 30.894
ls_cat 33 7006 3990211 34.383
ls_cat 33 7007 4142528 34.948
ls_cat 33 7015 4499575 37.799
ls_cat 33 7018 4650723 42.508
ls_cat 33 7020 5174959 42.508
ls_cat 33 7027 5306893 43.638
ls_cat 33 7032 5495371 47.693
ls_cat 33 7035 5792673 49.992
ls_cat 33 7042 6579318 52.883
ls_cat 33 7050 6699751 52.883
ls_cat 33 7052 6881013 52.883
ls_cat 33 7060 6956210 52.883
ls_cat 33 7063 7381064 52.883
ls_cat 33 7064 7607826 52.883
ls_cat 47 8719 329547 0
ls_cat 47 8724 793802 0
ls_cat 47 8728 1394746 0
ls_cat 47 8729 1512203 0
ls_cat 47 8734 1612071 0
ls_cat 47 8736 1743875 0.87
ls_cat 47 8742 2223026 0.87
ls_cat 47 8744 2332257 1.536
ls_cat 47 8748 2509207 5.677
ls_cat 47 8750 2737081 7.976
ls_cat 47 8756 2751428 15.001
ls_cat 47 8760 2945543 16.138
ls_cat 47 8764 3217096 16.138
ls_cat 47 8765 3435834 16.138
ls_cat 47 8766 4096095 18.437
ls_cat 47 8771 4179539 21.288
ls_cat 47 8772 4279540 21.853
ls_cat 47 8774 4290680 28.832
ls_cat 47 8778 4547707 30.547
ls_cat 47 8779 4556166 31.112
ls_cat 47 8781 4728202 33.963
ls_cat 47 8787 5190353 33.963
ls_cat 47 8789 5440804 33.963
ls_cat 47 8790 5689794 35.677
ls_cat 47 8792 5694382 35.677
ls_cat 47 8800 5969092 35.677
ls_cat 47 8803 6081741 35.677
ls_cat 47 8805 6125853 35.677
ls_cat 47 8808 6153748 35.677
ls_cat 47 8813 6583551 35.677
ls_cat 46 8614 168204 0
ls_cat 46 8616 353733 0
ls_cat 46 8617 376988 0
ls_cat 46 8618 708395 3.335
ls_cat 46 8621 1535202 3.335
ls_cat 46 8624 1721801 3.335
ls_cat 46 8626 1722110 3.335
ls_cat 46 8629 1976731 5.463
ls_cat 46 8632 2566067 10.361
ls_cat 46 8646 2851759 10.361
ls_cat 46 8653 2884811 13.252
ls_cat 46 8658 2893034 17.348
ls_cat 46 8670 3093470 18.478
ls_cat 46 8677 3852194 25.574
ls_cat 46 8680 3909957 30.806
ls_cat 46 8683 4621407 35.515
ls_cat 46 8685 4716593 36.182
ls_cat 46 8687 4728210 36.848
ls_cat 46 8690 5622024 36.848
ls_cat 46 8697 5981390 37.515
ls_cat 46 8702 6116687 38.182
ls_cat 46 8706 6122608 38.182
ls_cat 46 8710 6192400 38.182
ls_cat 46 8713 6566962 38.182
ls_cat 46 8717 6988444 87.702
ls_cat 36 7401 377092 0
ls_cat 36 7402 424208 0
ls_cat 36 7403 632530 0
ls_cat 36 7408 737095 0
ls_cat 36 7414 1041766 0
ls_cat 36 7416 1484529 1.755
ls_cat 36 7418 1501907 1.755
ls_cat 36 7422 1618243 1.755
ls_cat 36 7423 1623150 1.755
ls_cat 36 7424 1623451 1.755
ls_cat 36 7431 1914941 5.244
ls_cat 36 7434 3110307 8.135
ls_cat 36 7445 3344103 11.565
ls_cat 36 7452 3434552 20.46
ls_cat 36 7459 4359440 21.159
ls_cat 36 7461 4386543 22.568
ls_cat 36 7471 4751094 24.676
ls_cat 36 7475 4761564 26.804
ls_cat 36 7476 4789425 26.804
ls_cat 36 7479 4943562 26.804
ls_cat 36 7482 5387387 28.212
ls_cat 36 7484 5804969 28.212
ls_cat 36 7486 6129432 28.212
ls_cat 36 7489 6645615 28.212
ls_cat 36 7495 6838634 28.212
ls_cat 36 7496 7857422 28.212
ls_cat 36 7498 8000402 28.212
ls_cat 42 8131 400542 0
ls_cat 42 8136 628071 0
ls_cat 42 8137 812485 5.84
ls_cat 42 8141 844292 5.84
ls_cat 42 8144 1009852 5.84
ls_cat 42 8145 1010955 7.182
ls_cat 42 8146 1091841 7.182
ls_cat 42 8152 2245985 7.747
ls_cat 42 8157 2373436 12.952
ls_cat 42 8159 2427457 14.088
ls_cat 42 8164 2852062 16.979
ls_cat 42 8165 2924232 16.979
ls_cat 42 8175 3117741 19.278
ls_cat 42 8176 3211003 20.993
ls_cat 42 8194 4104941 22.694
ls_cat 42 8202 4107947 24.408
ls_cat 42 8209 4134433 24.408
ls_cat 42 8215 4242437 27.259
ls_cat 42 8219 4346027 27.824
ls_cat 42 8223 4455098 30.124
ls_cat 42 8226 4719364 30.689
ls_cat 42 8228 4895026 30.689
ls_cat 42 8231 5402280 34.046
ls_cat 42 8233 5434843 34.046
ls_cat 42 8244 5899960 34.046
ls_cat 42 8245 6221265 34.046
ls_cat 42 8248 6905969 34.046
ls_cat 5 1624 7360431 0
ls_cat 5 1625 7369386 0
ls_cat 5 1626 7895093 0
ls_cat 5 1628 8172998 0
ls_cat 5 1629 8173329 0.565
ls_cat 5 1635 8519947 2.864
ls_cat 5 1636 8593927 3.429
ls_cat 5 1641 8594259 3.429
ls_cat 5 1642 8619504 3.429
ls_cat 5 1644 8869455 3.429
ls_cat 5 1649 9674879 8.704
ls_cat 5 1657 10254124 9.84
ls_cat 5 1664 11164868 17.001
ls_cat 5 1666 11274190 18.703
ls_cat 5 1670 11989364 19.839
ls_cat 5 1671 12368902 20.404
ls_cat 5 1675 12502006 20.969
ls_cat 5 1679 12584679 25.024
ls_cat 5 1687 12754028 27.323
ls_cat 5 1689 12866455 27.888
ls_cat 5 1691 13121094 28.453
ls_cat 5 1696 13755789 29.589
ls_cat 5 1697 14327639 29.589
ls_cat 5 1698 14387610 29.589
ls_cat 48 8818 432625 0
ls_cat 48 8828 757184 0
ls_cat 48 8839 1119899 19.712
ls_cat 48 8841 1246579 33.524
ls_cat 48 8844 1453774 33.524
ls_cat 48 8847 1551511 41.166
ls_cat 48 8859 1877685 41.166
ls_cat 48 8862 2039984 41.96
ls_cat 48 8868 2119116 48.306
ls_cat 48 8870 2340658 48.306
ls_cat 48 8872 2373550 48.306
ls_cat 48 8876 2798280 51.732
ls_cat 48 8877 3236715 52.399
ls_cat 48 8878 3488128 52.399
ls_cat 48 8884 3870979 52.399
ls_cat 48 8886 3910741 52.399
ls_cat 48 8895 4076279 55.825
ls_cat 48 8898 4423617 55.825
ls_cat 48 8905 4600277 55.825
ls_cat 48 8907 4734036 55.825
ls_cat 48 8915 5143965 56.962
ls_cat 48 8922 5888053 59.261
ls_cat 48 8924 5936368 59.927
ls_cat 48 8928 6002927 59.927
ls_cat 48 8931 6004625 59.927
ls_cat 48 8932 6121349 59.927
ls_cat 48 8933 6383775 59.927
ls_cat 48 8934 6535212 59.927
ls_cat 53 1504 109690 0
ls_cat 53 1507 330192 0
ls_cat 53 1512 520319 0
ls_cat 53 1520 580334 8.998
ls_cat 53 1522 926153 8.998
ls_cat 53 1528 1316600 14.266
ls_cat 53 1530 1514372 17.756
ls_cat 53 1537 1581736 17.756
ls_cat 53 1543 1773411 18.321
ls_cat 53 1546 2697439 18.321
ls_cat 53 1547 2749933 18.321
ls_cat 53 1550 2765504 19.457
ls_cat 53 1554 2944895 20.022
ls_cat 53 1568 3184372 20.022
ls_cat 53 1570 3474868 20.022
ls_cat 53 1575 4379823 21.724
ls_cat 53 1577 4559885 22.288
ls_cat 53 1578 4573536 22.288
ls_cat 53 1583 4573884 22.288
ls_cat 53 1585 4603541 28.248
ls_cat 53 1592 5220665 28.248
ls_cat 53 1593 5309239 28.248
ls_cat 53 1594 5388217 28.248
ls_cat 53 1599 5945850 28.248
ls_cat 53 1611 6484422 28.248
ls_cat 53 1614 6570493 28.248
ls_cat 53 1616 6728623 28.248
ls_cat 53 1618 6777863 28.248
ls_cat 37 7499 531777 0
ls_cat 37 7500 1154499 0
ls_cat 37 7512 1862106 0
ls_cat 37 7514 2090484 1.042
ls_cat 37 7518 2848725 1.042
ls_cat 37 7523 2875598 1.042
ls_cat 37 7524 3116581 1.607
ls_cat 37 7531 3120434 1.607
ls_cat 37 7537 3214442 2.743
ls_cat 37 7542 3324910 3.88
ls_cat 37 7545 3610865 17.742
ls_cat 37 7552 3996215 27.352
ls_cat 37 7558 5125126 40.107
ls_cat 37 7567 6427095 40.107
ls_cat 37 7578 6917317 45.708
ls_cat 37 7582 7366428 46.374
ls_cat 37 7588 7841015 46.374
ls_cat 37 7591 8101288 46.374
ls_cat 49 8938 395850 0
ls_cat 49 8940 677201 0
ls_cat 49 8943 763691 0
ls_cat 49 8949 985260 0.794
ls_cat 49 8952 1539621 0.794
ls_cat 49 8957 1641965 6.753
ls_cat 49 8965 2008391 10.458
ls_cat 49 8968 3379608 10.458
ls_cat 49 8971 4605841 10.458
ls_cat 49 8973 4874088 10.458
ls_cat 49 8987 4967328 13.372
ls_cat 49 8990 4999164 13.372
ls_cat 49 8992 6015090 13.372
ls_cat 51 9134 300605 0
ls_cat 51 9138 433969 0
ls_cat 51 9139 467269 0
ls_cat 51 9143 698894 3.775
ls_cat 51 9144 863798 3.775
ls_cat 51 9147 1380006 4.34
ls_cat 51 9149 1774350 6.64
ls_cat 51 9154 2489797 7.205
ls_cat 51 9159 2618111 7.205
ls_cat 51 9162 2661346 7.205
ls_cat 51 9164 3626735 9.232
ls_cat 51 9165 3923582 10.094
ls_cat 51 9167 4024181 10.094
ls_cat 51 9169 4044532 10.094
ls_cat 51 9170 4524615 10.094
ls_cat 51 9177 5395271 10.094
ls_cat 51 9178 5469420 10.094
ls_cat 18 4216 258514 0
ls_cat 18 4217 1465227 16.212
ls_cat 18 4221 1630980 16.212
ls_cat 18 4223 1762685 16.212
ls_cat 18 4226 2173670 16.212
ls_cat 18 4229 2236022 17.631
ls_cat 18 4235 2258395 17.631
ls_cat 18 4239 2579726 18.195
ls_cat 18 4246 2587437 18.76
ls_cat 18 4247 2746443 19.325
ls_cat 18 4250 2892559 19.325
ls_cat 18 4254 2893126 21.04
ls_cat 18 4256 2912212 21.04
ls_cat 18 4257 3526890 23.339
ls_cat 18 4259 3662588 24.476
ls_cat 18 4260 3983452 24.476
ls_cat 18 4263 4047542 26.755
ls_cat 18 4264 4114372 26.755
ls_cat 18 4265 4118076 26.755
ls_cat 18 4267 4360142 27.891
ls_cat 18 4268 4418738 29.606
ls_cat 18 4269 4531237 29.606
ls_cat 18 4271 5065691 30.171
ls_cat 18 4276 5173047 30.736
ls_cat 18 4283 5739843 35.315
ls_cat 18 4285 5809430 35.315
ls_cat 18 4290 5963080 37.029
ls_cat 18 4291 6049298 37.029
ls_cat 18 4294 6223236 37.029
ls_cat 18 4299 6232035 37.594
ls_cat 18 4303 6461910 39.893
ls_cat 18 4305 6506413 41.03
ls_cat 18 4311 6645909 41.595
ls_cat 18 4316 6962772 42.16
ls_cat 18 4323 7170806 42.725
ls_cat 18 4329 7508410 43.855
ls_cat 18 4331 7609316 44.991
ls_cat 18 4335 7652098 49.652
ls_cat 18 4342 7857029 50.788
ls_cat 18 4350 8000241 50.788
ls_cat 18 4356 8196815 53.068
ls_cat 18 4362 8687175 53.633
ls_cat 18 4366 8831611 54.198
ls_cat 18 4368 8979697 54.198
ls_cat 18 4370 9402597 55.334
ls_cat 18 4374 9421300 55.334
ls_cat 18 4375 9610902 55.899
ls_cat 18 4380 9635756 55.899
ls_cat 18 4384 9691227 56.464
ls_cat 18 4394 9801405 58.159
ls_cat 18 4395 9902887 58.159
ls_cat 18 4397 9998744 58.159
ls_cat 18 4398 10343291 58.159
ls_cat 18 4406 10546877 58.159
ls_cat 18 4407 10682835 58.159
ls_cat 18 4408 10690523 58.159
ls_cat 18 4411 11063376 61.101
ls_cat 18 4412 11096669 61.101
ls_cat 18 4419 11366871 61.101
ls_cat 18 4422 12037332 61.101
ls_cat 3 894 792473 0
ls_cat 3 896 859051 0
ls_cat 3 899 1179224 0
ls_cat 3 902 1345148 0
ls_cat 3 906 1918738 0
ls_cat 3 910 3144675 0
ls_cat 3 913 3385334 1.701
ls_cat 3 916 3806930 3.416
ls_cat 3 917 3876230 3.981
ls_cat 3 929 5266046 7.41
ls_cat 3 937 5289809 7.975
ls_cat 3 938 5367966 7.975
ls_cat 3 940 5505709 7.975
ls_cat 3 946 5826322 9.689
ls_cat 3 948 6360630 12.54
ls_cat 3 950 6715234 13.105
ls_cat 3 960 7148492 18.38
ls_cat 3 964 7149544 18.945
ls_cat 3 965 7555975 19.51
ls_cat 3 972 9835263 20.646
ls_cat 3 973 9922294 20.646
ls_cat 3 975 9951921 20.646
ls_cat 3 976 9974538 20.646
ls_cat 3 983 10071293 20.646
ls_cat 3 986 10597398 22.36
ls_cat 3 991 11520444 22.36
ls_cat 3 993 11847877 24.075
ls_cat 3 1026 13141546 28.784
ls_cat 3 1031 13158758 29.914
ls_cat 3 1032 13209194 30.479
ls_cat 3 1041 13416813 32.174
ls_cat 3 1054 13422905 34.473
ls_cat 3 1055 13574628 34.473
ls_cat 3 1057 13648381 34.473
ls_cat 3 1065 14651678 34.473
ls_cat 3 1066 14981941 34.473
ls_cat 3 1067 15601288 40.433
ls_cat 3 1068 15843470 40.433
ls_cat 3 1069 15966860 41.569
ls_cat 3 1072 16084375 41.569
ls_cat 3 1076 16771652 44.46
ls_cat 3 1080 16873148 44.46
ls_cat 3 1086 17312625 45.597
ls_cat 3 1089 17651953 48.488
ls_cat 3 1092 18232979 49.937
ls_cat 3 1100 18729329 55.205
ls_cat 3 1113 19441524 56.654
ls_cat 3 1121 19750154 58.104
ls_cat 3 1123 19891710 58.104
ls_cat 3 1128 21176069 58.104
ls_cat 3 1131 21506539 59.553
ls_cat 3 1134 21965763 60.273
ls_cat 3 1139 23279501 60.992
ls_cat 3 1140 23319869 60.992
ls_cat 3 1141 23599911 60.992
ls_cat 3 1142 23662837 60.992
ls_cat 3 1143 23851709 60.992
ls_cat 4 1174 950063 0
ls_cat 4 1183 1423268 0
ls_cat 4 1192 1561659 0
ls_cat 4 1197 1837210 0
ls_cat 4 1198 1858225 2.344
ls_cat 4 1212 2474537 2.344
ls_cat 4 1219 2564143 2.344
ls_cat 4 1226 2673175 2.344
ls_cat 4 1233 3238588 2.344
ls_cat 4 1234 3252667 4.059
ls_cat 4 1239 3450500 4.059
ls_cat 4 1243 3559407 4.624
ls_cat 4 1246 3931624 6.338
ls_cat 4 1252 4353610 6.338
ls_cat 4 1259 4576461 7.474
ls_cat 4 1262 4722972 7.474
ls_cat 4 1272 4851431 9.189
ls_cat 4 1277 5357241 15.713
ls_cat 4 1279 5403459 16.278
ls_cat 4 1293 6019982 16.843
ls_cat 4 1299 6201913 16.843
ls_cat 4 1300 6250392 19.143
ls_cat 4 1301 6349960 19.143
ls_cat 4 1308 6418881 21.422
ls_cat 4 1309 6733886 21.422
ls_cat 4 1312 6811831 21.987
ls_cat 4 1320 7519047 24.878
ls_cat 4 1339 8116217 25.443
ls_cat 4 1350 8125363 26.573
ls_cat 4 1358 8886429 30.587
ls_cat 4 1367 9206906 31.152
ls_cat 4 1372 9270853 32.282
ls_cat 4 1374 9366457 34.554
ls_cat 4 1377 10039256 36.269
ls_cat 4 1378 10358568 36.269
ls_cat 4 1393 10707493 38.548
ls_cat 4 1399 10725841 39.113
ls_cat 4 1403 10773978 39.678
ls_cat 4 1407 11037996 39.678
ls_cat 4 1425 12423955 39.678
ls_cat 4 1427 13123406 41.393
ls_cat 4 1436 13390064 41.393
ls_cat 4 1439 13749012 41.393
ls_cat 4 1446 14190115 41.958
ls_cat 4 1447 14379136 41.958
ls_cat 4 1458 14841622 45.985
ls_cat 4 1459 15158018 45.985
ls_cat 4 1471 15373832 52.822
ls_cat 4 1472 15757014 52.822
ls_cat 4 1481 16628655 52.822
ls_cat 4 1487 17362666 52.822
ls_cat 4 1499 17623725 52.822
