"set" "map" "mkr" "phys" "gen" "vld" "loess" "sc" "chr_length" "chr_start" "genome_pos" "rel_pos" "pos_group" "chr_type"
"2216" "ls_swe" 2 637 23603869 63.219 TRUE 2.72 "HiC_scaffold_2" 32844224 34455698 58059567 71.8661186819332 "3" "Autosome"
"2217" "ls_swe" 2 642 25250088 63.775 TRUE 3.01 "HiC_scaffold_2" 32844224 34455698 59705786 76.8783211318983 "3" "Autosome"
"2218" "ls_swe" 2 643 25307637 64.33 TRUE 2.96 "HiC_scaffold_2" 32844224 34455698 59763335 77.0535391550125 "3" "Autosome"
"2219" "ls_swe" 2 650 25811183 68.289 TRUE 2.36 "HiC_scaffold_2" 32844224 34455698 60266881 78.5866732610276 "3" "Autosome"
"2220" "ls_swe" 2 664 27283656 69.975 TRUE 1.71 "HiC_scaffold_2" 32844224 34455698 61739354 83.0698755434137 "4" "Autosome"
"2221" "ls_swe" 2 667 27317949 69.975 TRUE 1.71 "HiC_scaffold_2" 32844224 34455698 61773647 83.1742865960237 "4" "Autosome"
"2222" "ls_swe" 2 669 27439534 69.975 TRUE 1.7 "HiC_scaffold_2" 32844224 34455698 61895232 83.544473451405 "4" "Autosome"
"2223" "ls_swe" 2 672 27489216 69.975 TRUE 1.7 "HiC_scaffold_2" 32844224 34455698 61944914 83.6957390133498 "4" "Autosome"
"2224" "ls_swe" 2 676 28502617 69.975 TRUE 1.34 "HiC_scaffold_2" 32844224 34455698 62958315 86.7812160823163 "4" "Autosome"
"2225" "ls_swe" 2 679 28508573 71.092 TRUE 1.34 "HiC_scaffold_2" 32844224 34455698 62964271 86.7993501688455 "4" "Autosome"
"2226" "ls_swe" 2 684 28564923 71.648 TRUE 1.33 "HiC_scaffold_2" 32844224 34455698 63020621 86.970917626186 "4" "Autosome"
"2227" "ls_swe" 2 689 28969975 72.203 TRUE 1.18 "HiC_scaffold_2" 32844224 34455698 63425673 88.2041694758872 "4" "Autosome"
"2228" "ls_swe" 2 691 29007175 72.203 TRUE 1.16 "HiC_scaffold_2" 32844224 34455698 63462873 88.3174313998102 "4" "Autosome"
"2229" "ls_swe" 2 695 29227283 72.203 TRUE 1.09 "HiC_scaffold_2" 32844224 34455698 63682981 88.9875888070913 "4" "Autosome"
"2230" "ls_swe" 2 697 29440881 72.203 TRUE 1.03 "HiC_scaffold_2" 32844224 34455698 63896579 89.6379253776859 "4" "Autosome"
"2231" "ls_swe" 2 702 29949356 72.759 TRUE 0.85 "HiC_scaffold_2" 32844224 34455698 64405054 91.1860666886208 "5" "Autosome"
"2232" "ls_swe" 2 706 30040177 73.315 TRUE 0.82 "HiC_scaffold_2" 32844224 34455698 64495875 91.4625871507879 "5" "Autosome"
"2233" "ls_swe" 2 707 30153896 73.315 TRUE 0.79 "HiC_scaffold_2" 32844224 34455698 64609594 91.8088245896752 "5" "Autosome"
"2234" "ls_swe" 2 710 30437400 73.315 TRUE 0.7 "HiC_scaffold_2" 32844224 34455698 64893098 92.6720022369839 "5" "Autosome"
"2235" "ls_swe" 2 715 30767361 73.315 TRUE 0.59 "HiC_scaffold_2" 32844224 34455698 65223059 93.6766263681553 "5" "Autosome"
"2236" "ls_swe" 2 721 30785631 73.315 TRUE 0.58 "HiC_scaffold_2" 32844224 34455698 65241329 93.7322525872434 "5" "Autosome"
"2237" "ls_swe" 2 724 31167270 74.128 TRUE 0.46 "HiC_scaffold_2" 32844224 34455698 65622968 94.8942194524066 "5" "Autosome"
"2238" "ls_swe" 2 730 31692063 74.128 TRUE 0.29 "HiC_scaffold_2" 32844224 34455698 66147761 96.492043776099 "5" "Autosome"
"2239" "ls_swe" 2 737 32232041 74.128 TRUE NA "HiC_scaffold_2" 32844224 34455698 66687739 98.1361014953497 "5" "Autosome"
"2240" "ls_swe" 3 744 410603 0 TRUE NA "HiC_scaffold_3" 30544165 67299922 67710525 1.34429276426447 "5" "Autosome"
"2241" "ls_swe" 3 769 2272224 0 TRUE 1.14 "HiC_scaffold_3" 30544165 67299922 69572146 7.4391426316614 "5" "Autosome"
"2242" "ls_swe" 3 778 2527079 0.826 TRUE 1.77 "HiC_scaffold_3" 30544165 67299922 69827001 8.27352458317325 "5" "Autosome"
"2243" "ls_swe" 3 781 3196287 0.826 TRUE 3.27 "HiC_scaffold_3" 30544165 67299922 70496209 10.464476602978 "4" "Autosome"
"2244" "ls_swe" 3 784 3213666 0.826 TRUE 3.31 "HiC_scaffold_3" 30544165 67299922 70513588 10.5213745407674 "4" "Autosome"
"2245" "ls_swe" 3 786 3272087 0.826 TRUE 3.47 "HiC_scaffold_3" 30544165 67299922 70572009 10.7126418417397 "4" "Autosome"
"2246" "ls_swe" 3 787 3341949 0.826 TRUE 3.6 "HiC_scaffold_3" 30544165 67299922 70641871 10.9413663788157 "4" "Autosome"
"2247" "ls_swe" 3 795 3703639 0.826 TRUE 5.61 "HiC_scaffold_3" 30544165 67299922 71003561 12.1255205372286 "4" "Autosome"
"2248" "ls_swe" 3 802 3904610 1.484 TRUE 5.95 "HiC_scaffold_3" 30544165 67299922 71204532 12.7834890886688 "4" "Autosome"
"2249" "ls_swe" 3 806 4234179 10.016 TRUE 5.31 "HiC_scaffold_3" 30544165 67299922 71534101 13.8624807716957 "4" "Autosome"
"2250" "ls_swe" 3 812 4632124 11.34 TRUE 7.21 "HiC_scaffold_3" 30544165 67299922 71932046 15.1653319054556 "4" "Autosome"
"2251" "ls_swe" 3 816 5163622 12.665 TRUE 5.79 "HiC_scaffold_3" 30544165 67299922 72463544 16.9054285818584 "4" "Autosome"
"2252" "ls_swe" 3 819 5333405 13.323 TRUE 5.4 "HiC_scaffold_3" 30544165 67299922 72633327 17.4612892511548 "4" "Autosome"
"2253" "ls_swe" 3 822 5590622 13.981 TRUE 5.09 "HiC_scaffold_3" 30544165 67299922 72890544 18.3034042672307 "4" "Autosome"
"2254" "ls_swe" 3 824 5915892 17.36 TRUE 5.21 "HiC_scaffold_3" 30544165 67299922 73215814 19.3683212489194 "4" "Autosome"
"2255" "ls_swe" 3 826 5965072 17.36 TRUE 5.4 "HiC_scaffold_3" 30544165 67299922 73264994 19.5293339988178 "4" "Autosome"
"2256" "ls_swe" 3 831 6317611 17.36 TRUE 4.91 "HiC_scaffold_3" 30544165 67299922 73617533 20.6835282614535 "3" "Autosome"
"2257" "ls_swe" 3 841 6488493 18.471 TRUE 4.99 "HiC_scaffold_3" 30544165 67299922 73788415 21.2429869993172 "3" "Autosome"
"2258" "ls_swe" 3 845 6563383 18.471 TRUE 4.85 "HiC_scaffold_3" 30544165 67299922 73863305 21.4881729456346 "3" "Autosome"
"2259" "ls_swe" 3 849 6606421 19.027 TRUE 4.73 "HiC_scaffold_3" 30544165 67299922 73906343 21.6290771085083 "3" "Autosome"
"2260" "ls_swe" 3 862 6656291 22.457 TRUE 4.9 "HiC_scaffold_3" 30544165 67299922 73956213 21.7923488823479 "3" "Autosome"
"2261" "ls_swe" 3 868 6770236 23.574 TRUE 4.59 "HiC_scaffold_3" 30544165 67299922 74070158 22.1653988576869 "3" "Autosome"
"2262" "ls_swe" 3 869 7218300 24.13 TRUE 4.41 "HiC_scaffold_3" 30544165 67299922 74518222 23.6323369782739 "3" "Autosome"
"2263" "ls_swe" 3 876 7444575 24.13 TRUE 4.18 "HiC_scaffold_3" 30544165 67299922 74744497 24.3731495033503 "3" "Autosome"
"2264" "ls_swe" 3 882 7548586 24.13 TRUE 4.05 "HiC_scaffold_3" 30544165 67299922 74848508 24.713676081831 "3" "Autosome"
"2265" "ls_swe" 3 887 7619969 25.803 TRUE 4 "HiC_scaffold_3" 30544165 67299922 74919891 24.947380293421 "3" "Autosome"
"2266" "ls_swe" 3 891 8125659 25.803 TRUE 3.58 "HiC_scaffold_3" 30544165 67299922 75425581 26.6029829265262 "3" "Autosome"
"2267" "ls_swe" 3 893 8347278 26.92 TRUE 3.28 "HiC_scaffold_3" 30544165 67299922 75647200 27.3285519509209 "3" "Autosome"
"2268" "ls_swe" 3 894 8375239 27.476 TRUE 3.25 "HiC_scaffold_3" 30544165 67299922 75675161 27.4200948037047 "3" "Autosome"
"2269" "ls_swe" 3 899 8922764 27.476 TRUE 2.9 "HiC_scaffold_3" 30544165 67299922 76222686 29.2126630405513 "3" "Autosome"
"2270" "ls_swe" 3 915 9360194 32.103 TRUE 2.33 "HiC_scaffold_3" 30544165 67299922 76660116 30.6447860008614 "2" "Autosome"
"2271" "ls_swe" 3 923 9926818 32.103 TRUE 2.28 "HiC_scaffold_3" 30544165 67299922 77226740 32.4998833656117 "2" "Autosome"
"2272" "ls_swe" 3 925 10817272 32.659 TRUE 1.7 "HiC_scaffold_3" 30544165 67299922 78117194 35.4151832273038 "2" "Autosome"
"2273" "ls_swe" 3 930 11033948 33.776 TRUE 1.62 "HiC_scaffold_3" 30544165 67299922 78333870 36.1245691280151 "2" "Autosome"
"2274" "ls_swe" 3 933 12171294 33.776 TRUE 1.59 "HiC_scaffold_3" 30544165 67299922 79471216 39.8481804953581 "2" "Autosome"
"2275" "ls_swe" 3 936 12226396 36.618 TRUE 1.5 "HiC_scaffold_3" 30544165 67299922 79526318 40.0285815637782 "1" "Autosome"
"2276" "ls_swe" 3 942 13305794 37.173 TRUE 1.41 "HiC_scaffold_3" 30544165 67299922 80605716 43.5624742074305 "1" "Autosome"
"2277" "ls_swe" 3 944 13525717 37.729 TRUE 1.13 "HiC_scaffold_3" 30544165 67299922 80825639 44.2824906164565 "1" "Autosome"
"2278" "ls_swe" 3 950 14177204 37.729 TRUE 0.99 "HiC_scaffold_3" 30544165 67299922 81477126 46.4154250083445 "1" "Autosome"
"2279" "ls_swe" 3 951 14656162 37.729 TRUE 1.59 "HiC_scaffold_3" 30544165 67299922 81956084 47.9835084704394 "1" "Autosome"
"2280" "ls_swe" 3 952 14873573 39.415 TRUE 1.27 "HiC_scaffold_3" 30544165 67299922 82173495 48.6953007227403 "1" "Autosome"
"2281" "ls_swe" 3 955 15569286 39.415 TRUE 1.8 "HiC_scaffold_3" 30544165 67299922 82869208 50.9730287274181 "1" "Autosome"
"2282" "ls_swe" 3 957 16431352 41.675 TRUE 1.89 "HiC_scaffold_3" 30544165 67299922 83731274 53.795387760641 "1" "Autosome"
"2283" "ls_swe" 3 958 16818655 41.675 TRUE 2.07 "HiC_scaffold_3" 30544165 67299922 84118577 55.0633975425421 "1" "Autosome"
"2284" "ls_swe" 3 961 17438894 42.23 TRUE 2.56 "HiC_scaffold_3" 30544165 67299922 84738816 57.0940276154218 "1" "Autosome"
"2285" "ls_swe" 3 963 17547180 42.23 TRUE 2.77 "HiC_scaffold_3" 30544165 67299922 84847102 57.4485503204949 "1" "Autosome"
"2286" "ls_swe" 3 966 17781558 43.348 TRUE 2.72 "HiC_scaffold_3" 30544165 67299922 85081480 58.215891644116 "1" "Autosome"
"2287" "ls_swe" 3 969 18349210 43.903 TRUE 3.1 "HiC_scaffold_3" 30544165 67299922 85649132 60.074354627144 "2" "Autosome"
"2288" "ls_swe" 3 973 18456403 46.144 TRUE 3.06 "HiC_scaffold_3" 30544165 67299922 85756325 60.4252989073363 "2" "Autosome"
"2289" "ls_swe" 3 985 18640427 48.405 TRUE 2.91 "HiC_scaffold_3" 30544165 67299922 85940349 61.0277838664111 "2" "Autosome"
"2290" "ls_swe" 3 994 18841881 48.405 TRUE 3.43 "HiC_scaffold_3" 30544165 67299922 86141803 61.6873337346102 "2" "Autosome"
"2291" "ls_swe" 3 997 19003933 50.665 TRUE 3.04 "HiC_scaffold_3" 30544165 67299922 86303855 62.2178835139216 "2" "Autosome"
"2292" "ls_swe" 3 1006 21457637 55.293 TRUE 3.29 "HiC_scaffold_3" 30544165 67299922 88757559 70.2511821816049 "3" "Autosome"
"2293" "ls_swe" 3 1009 21890511 55.293 TRUE 3.48 "HiC_scaffold_3" 30544165 67299922 89190433 71.6683890360074 "3" "Autosome"
"2294" "ls_swe" 3 1013 21921239 55.293 TRUE 3.49 "HiC_scaffold_3" 30544165 67299922 89221161 71.7689909021903 "3" "Autosome"
"2295" "ls_swe" 3 1016 21936891 56.41 TRUE 3.76 "HiC_scaffold_3" 30544165 67299922 89236813 71.8202347322312 "3" "Autosome"
"2296" "ls_swe" 3 1020 21977012 56.41 TRUE 3.5 "HiC_scaffold_3" 30544165 67299922 89276934 71.9515887895446 "3" "Autosome"
"2297" "ls_swe" 3 1023 22367690 58.095 TRUE 3.68 "HiC_scaffold_3" 30544165 67299922 89667612 73.2306481450712 "3" "Autosome"
"2298" "ls_swe" 3 1034 22378151 60.892 TRUE 3.67 "HiC_scaffold_3" 30544165 67299922 89678073 73.264896912389 "3" "Autosome"
"2299" "ls_swe" 3 1040 22473172 60.892 TRUE 3.63 "HiC_scaffold_3" 30544165 67299922 89773094 73.5759907006788 "3" "Autosome"
"2300" "ls_swe" 3 1045 22658880 60.892 TRUE 4.27 "HiC_scaffold_3" 30544165 67299922 89958802 74.1839889877494 "3" "Autosome"
"2301" "ls_swe" 3 1050 23148618 62.578 TRUE 3.88 "HiC_scaffold_3" 30544165 67299922 90448540 75.7873656064914 "3" "Autosome"
"2302" "ls_swe" 3 1053 23481928 62.578 TRUE 4.47 "HiC_scaffold_3" 30544165 67299922 90781850 76.8786051280171 "3" "Autosome"
"2303" "ls_swe" 3 1055 23765631 63.695 TRUE 4.36 "HiC_scaffold_3" 30544165 67299922 91065553 77.807433923959 "3" "Autosome"
"2304" "ls_swe" 3 1060 24120112 67.053 TRUE 3.41 "HiC_scaffold_3" 30544165 67299922 91420034 78.9679861931076 "3" "Autosome"
"2305" "ls_swe" 3 1063 24814544 67.609 TRUE 2.86 "HiC_scaffold_3" 30544165 67299922 92114466 81.2415202707293 "4" "Autosome"
"2306" "ls_swe" 3 1066 24895265 68.726 TRUE 2.81 "HiC_scaffold_3" 30544165 67299922 92195187 81.505796606324 "4" "Autosome"
"2307" "ls_swe" 3 1071 25126461 68.726 TRUE 2.6 "HiC_scaffold_3" 30544165 67299922 92426383 82.2627202282334 "4" "Autosome"
"2308" "ls_swe" 3 1072 25438181 70.412 TRUE 2.34 "HiC_scaffold_3" 30544165 67299922 92738103 83.2832752180326 "4" "Autosome"
"2309" "ls_swe" 3 1093 26956005 72.647 TRUE 1.33 "HiC_scaffold_3" 30544165 67299922 94255927 88.2525516739449 "4" "Autosome"
"2310" "ls_swe" 3 1100 27962422 72.647 TRUE 0.65 "HiC_scaffold_3" 30544165 67299922 95262344 91.5475083375172 "5" "Autosome"
"2311" "ls_swe" 3 1102 27983869 73.764 TRUE 0.64 "HiC_scaffold_3" 30544165 67299922 95283791 91.6177246947167 "5" "Autosome"
"2312" "ls_swe" 3 1110 28654787 73.764 TRUE 0.19 "HiC_scaffold_3" 30544165 67299922 95954709 93.8142751651584 "5" "Autosome"
"2313" "ls_swe" 3 1112 28832943 73.764 TRUE 0.08 "HiC_scaffold_3" 30544165 67299922 96132865 94.3975485988895 "5" "Autosome"
"2314" "ls_swe" 3 1125 29782238 73.764 TRUE NA "HiC_scaffold_3" 30544165 67299922 97082160 97.505490819605 "5" "Autosome"
"2315" "ls_swe" 4 1127 527078 0 TRUE NA "HiC_scaffold_4" 27422032 97844087 98371165 1.92209680157911 "5" "Autosome"
"2316" "ls_swe" 4 1139 1283249 0 TRUE 1.64 "HiC_scaffold_4" 27422032 97844087 99127336 4.67962768039947 "5" "Autosome"
"2317" "ls_swe" 4 1145 1321910 3.073 TRUE 1.65 "HiC_scaffold_4" 27422032 97844087 99165997 4.82061285611511 "5" "Autosome"
"2318" "ls_swe" 4 1157 2490112 4.191 TRUE 2.24 "HiC_scaffold_4" 27422032 97844087 100334199 9.08069832315855 "5" "Autosome"
"2319" "ls_swe" 4 1160 2592562 4.191 TRUE 2.29 "HiC_scaffold_4" 27422032 97844087 100436649 9.45430302174544 "5" "Autosome"
"2320" "ls_swe" 4 1162 2713052 4.746 TRUE 2.36 "HiC_scaffold_4" 27422032 97844087 100557139 9.89369423826797 "5" "Autosome"
"2321" "ls_swe" 4 1166 2978103 4.746 TRUE 2.49 "HiC_scaffold_4" 27422032 97844087 100822190 10.8602564536428 "4" "Autosome"
"2322" "ls_swe" 4 1170 2996497 4.746 TRUE 2.5 "HiC_scaffold_4" 27422032 97844087 100840584 10.9273339043584 "4" "Autosome"
"2323" "ls_swe" 4 1176 3562901 6.432 TRUE 2.78 "HiC_scaffold_4" 27422032 97844087 101406988 12.9928409389939 "4" "Autosome"
"2324" "ls_swe" 4 1180 3654630 6.432 TRUE 2.83 "HiC_scaffold_4" 27422032 97844087 101498717 13.3273493372045 "4" "Autosome"
"2325" "ls_swe" 4 1189 4056375 7.549 TRUE 3.36 "HiC_scaffold_4" 27422032 97844087 101900462 14.7923939407554 "4" "Autosome"
"2326" "ls_swe" 4 1195 4700985 9.235 TRUE 3.34 "HiC_scaffold_4" 27422032 97844087 102545072 17.1430950120691 "4" "Autosome"
"2327" "ls_swe" 4 1198 4740194 9.235 TRUE 3.3 "HiC_scaffold_4" 27422032 97844087 102584281 17.2860785809017 "4" "Autosome"
"2328" "ls_swe" 4 1199 4765090 10.352 TRUE 3.31 "HiC_scaffold_4" 27422032 97844087 102609177 17.3768668930151 "4" "Autosome"
"2329" "ls_swe" 4 1204 5394890 13.73 TRUE 3.41 "HiC_scaffold_4" 27422032 97844087 103238977 19.673560296334 "4" "Autosome"
"2330" "ls_swe" 4 1211 5708191 14.285 TRUE 3.47 "HiC_scaffold_4" 27422032 97844087 103552278 20.8160759202673 "3" "Autosome"
"2331" "ls_swe" 4 1216 5887607 15.403 TRUE 3.53 "HiC_scaffold_4" 27422032 97844087 103731694 21.4703527441001 "3" "Autosome"
"2332" "ls_swe" 4 1220 6129606 15.403 TRUE 3.63 "HiC_scaffold_4" 27422032 97844087 103973693 22.3528511672658 "3" "Autosome"
"2333" "ls_swe" 4 1225 6357351 15.958 TRUE 3.45 "HiC_scaffold_4" 27422032 97844087 104201438 23.1833694891757 "3" "Autosome"
"2334" "ls_swe" 4 1227 6411824 15.958 TRUE 3.75 "HiC_scaffold_4" 27422032 97844087 104255911 23.3820163290598 "3" "Autosome"
"2335" "ls_swe" 4 1230 7183205 17.069 TRUE 3.72 "HiC_scaffold_4" 27422032 97844087 105027292 26.1950135569822 "3" "Autosome"
"2336" "ls_swe" 4 1233 7400130 17.625 TRUE 3.94 "HiC_scaffold_4" 27422032 97844087 105244217 26.9860745549418 "3" "Autosome"
"2337" "ls_swe" 4 1235 7759483 21.65 TRUE 4.52 "HiC_scaffold_4" 27422032 97844087 105603570 28.2965281347495 "3" "Autosome"
"2338" "ls_swe" 4 1243 7873391 21.65 TRUE 6.29 "HiC_scaffold_4" 27422032 97844087 105717478 28.7119167536527 "3" "Autosome"
"2339" "ls_swe" 4 1248 8193806 25.675 TRUE 4.56 "HiC_scaffold_4" 27422032 97844087 106037893 29.8803750210779 "3" "Autosome"
"2340" "ls_swe" 4 1256 9014160 27.91 TRUE 5.46 "HiC_scaffold_4" 27422032 97844087 106858247 32.8719622236602 "2" "Autosome"
"2341" "ls_swe" 4 1257 9568875 30.752 TRUE 3.4 "HiC_scaffold_4" 27422032 97844087 107412962 34.8948429496399 "2" "Autosome"
"2342" "ls_swe" 4 1259 9569267 31.869 TRUE 3.4 "HiC_scaffold_4" 27422032 97844087 107413354 34.896272457125 "2" "Autosome"
"2343" "ls_swe" 4 1266 9695989 31.869 TRUE 2.31 "HiC_scaffold_4" 27422032 97844087 107540076 35.358389925298 "2" "Autosome"
"2344" "ls_swe" 4 1274 9904041 32.425 TRUE 3 "HiC_scaffold_4" 27422032 97844087 107748128 36.1170937295967 "2" "Autosome"
"2345" "ls_swe" 4 1278 9912367 32.425 TRUE 2.93 "HiC_scaffold_4" 27422032 97844087 107756454 36.1474561768435 "2" "Autosome"
"2346" "ls_swe" 4 1291 10282549 32.425 TRUE 1.21 "HiC_scaffold_4" 27422032 97844087 108126636 37.4973999009264 "2" "Autosome"
"2347" "ls_swe" 4 1296 10767343 32.425 TRUE 2.17 "HiC_scaffold_4" 27422032 97844087 108611430 39.2652995226612 "2" "Autosome"
"2348" "ls_swe" 4 1301 10903395 32.425 TRUE 0.9 "HiC_scaffold_4" 27422032 97844087 108747482 39.7614407276602 "2" "Autosome"
"2349" "ls_swe" 4 1305 11031340 32.98 TRUE 2.2 "HiC_scaffold_4" 27422032 97844087 108875427 40.2280181133185 "1" "Autosome"
"2350" "ls_swe" 4 1308 11663389 32.98 TRUE 2.71 "HiC_scaffold_4" 27422032 97844087 109507476 42.5329129511628 "1" "Autosome"
"2351" "ls_swe" 4 1309 12035070 36.41 TRUE 2.89 "HiC_scaffold_4" 27422032 97844087 109879157 43.888323082695 "1" "Autosome"
"2352" "ls_swe" 4 1315 12382327 36.41 TRUE 2.96 "HiC_scaffold_4" 27422032 97844087 110226414 45.1546661458203 "1" "Autosome"
"2353" "ls_swe" 4 1319 12583114 36.966 TRUE 2.97 "HiC_scaffold_4" 27422032 97844087 110427201 45.886876654509 "1" "Autosome"
"2354" "ls_swe" 4 1328 12955880 38.638 TRUE 2.78 "HiC_scaffold_4" 27422032 97844087 110799967 47.2462434585446 "1" "Autosome"
"2355" "ls_swe" 4 1329 13233178 40.899 TRUE 3.09 "HiC_scaffold_4" 27422032 97844087 111077265 48.2574668427198 "1" "Autosome"
"2356" "ls_swe" 4 1335 13238964 40.899 TRUE 3.1 "HiC_scaffold_4" 27422032 97844087 111083051 48.2785666649357 "1" "Autosome"
"2357" "ls_swe" 4 1339 13438387 40.899 TRUE 3.02 "HiC_scaffold_4" 27422032 97844087 111282474 49.0058030710489 "1" "Autosome"
"2358" "ls_swe" 4 1340 14089427 40.899 TRUE 3.31 "HiC_scaffold_4" 27422032 97844087 111933514 51.3799524411612 "1" "Autosome"
"2359" "ls_swe" 4 1344 14536093 42.572 TRUE 3.51 "HiC_scaffold_4" 27422032 97844087 112380180 53.0088105797557 "1" "Autosome"
"2360" "ls_swe" 4 1346 14582487 42.572 TRUE 3.47 "HiC_scaffold_4" 27422032 97844087 112426574 53.1779957079767 "1" "Autosome"
"2361" "ls_swe" 4 1351 14728075 42.572 TRUE 3.24 "HiC_scaffold_4" 27422032 97844087 112572162 53.7089118705718 "1" "Autosome"
"2362" "ls_swe" 4 1357 14842887 43.127 TRUE 3.41 "HiC_scaffold_4" 27422032 97844087 112686974 54.1275971087774 "1" "Autosome"
"2363" "ls_swe" 4 1360 15048328 47.152 TRUE 3.14 "HiC_scaffold_4" 27422032 97844087 112892415 54.8767793721486 "1" "Autosome"
"2364" "ls_swe" 4 1362 15067514 47.152 TRUE 3.17 "HiC_scaffold_4" 27422032 97844087 112911601 54.9467450114565 "1" "Autosome"
"2365" "ls_swe" 4 1365 15651548 48.838 TRUE 3.68 "HiC_scaffold_4" 27422032 97844087 113495635 57.0765434158927 "1" "Autosome"
"2366" "ls_swe" 4 1375 16448047 50.511 TRUE 2.86 "HiC_scaffold_4" 27422032 97844087 114292134 59.9811385239431 "1" "Autosome"
"2367" "ls_swe" 4 1380 16612889 51.066 TRUE 2.51 "HiC_scaffold_4" 27422032 97844087 114456976 60.5822683016342 "2" "Autosome"
"2368" "ls_swe" 4 1388 17514667 51.622 TRUE 2.39 "HiC_scaffold_4" 27422032 97844087 115358754 63.8707846304023 "2" "Autosome"
"2369" "ls_swe" 4 1394 17635345 52.178 TRUE 2.32 "HiC_scaffold_4" 27422032 97844087 115479432 64.3108614270452 "2" "Autosome"
"2370" "ls_swe" 4 1400 17925091 52.733 TRUE 2.19 "HiC_scaffold_4" 27422032 97844087 115769178 65.3674789672771 "2" "Autosome"
"2371" "ls_swe" 4 1405 18209548 54.993 TRUE 2.08 "HiC_scaffold_4" 27422032 97844087 116053635 66.4048090965688 "2" "Autosome"
"2372" "ls_swe" 4 1414 18864906 56.111 TRUE 1.94 "HiC_scaffold_4" 27422032 97844087 116708993 68.7947049292335 "2" "Autosome"
"2373" "ls_swe" 4 1420 19376841 56.666 TRUE 2.01 "HiC_scaffold_4" 27422032 97844087 117220928 70.661579710796 "3" "Autosome"
"2374" "ls_swe" 4 1421 19577717 56.666 TRUE 1.77 "HiC_scaffold_4" 27422032 97844087 117421804 71.3941147760312 "3" "Autosome"
"2375" "ls_swe" 4 1426 19690035 57.222 TRUE 1.58 "HiC_scaffold_4" 27422032 97844087 117534122 71.8037051375332 "3" "Autosome"
"2376" "ls_swe" 4 1433 19974437 58.333 TRUE 1.52 "HiC_scaffold_4" 27422032 97844087 117818524 72.8408346981726 "3" "Autosome"
"2377" "ls_swe" 4 1442 20403330 58.333 TRUE 1.25 "HiC_scaffold_4" 27422032 97844087 118247417 74.4048799884706 "3" "Autosome"
"2378" "ls_swe" 4 1448 20902019 58.333 TRUE 1.07 "HiC_scaffold_4" 27422032 97844087 118746106 76.2234505451675 "3" "Autosome"
"2379" "ls_swe" 4 1449 20902339 58.333 TRUE 1.07 "HiC_scaffold_4" 27422032 97844087 118746426 76.2246174900532 "3" "Autosome"
"2380" "ls_swe" 4 1453 21203483 59.45 TRUE 0.86 "HiC_scaffold_4" 27422032 97844087 119047570 77.3228001484354 "3" "Autosome"
"2381" "ls_swe" 4 1476 24147595 59.45 TRUE 1.45 "HiC_scaffold_4" 27422032 97844087 121991682 88.0591015282894 "4" "Autosome"
"2382" "ls_swe" 4 1478 24197063 59.45 TRUE 1.44 "HiC_scaffold_4" 27422032 97844087 122041150 88.2394966208194 "4" "Autosome"
"2383" "ls_swe" 4 1482 24428938 59.45 TRUE 1.48 "HiC_scaffold_4" 27422032 97844087 122273025 89.0850758251613 "4" "Autosome"
"2384" "ls_swe" 4 1488 24671822 59.45 TRUE 1.76 "HiC_scaffold_4" 27422032 97844087 122515909 89.9708015802768 "4" "Autosome"
"2385" "ls_swe" 4 1489 24759169 59.45 TRUE 1.8 "HiC_scaffold_4" 27422032 97844087 122603256 90.2893301269578 "5" "Autosome"
"2386" "ls_swe" 4 1503 25701341 59.45 TRUE 2.41 "HiC_scaffold_4" 27422032 97844087 123545428 93.7251513673385 "5" "Autosome"
"2387" "ls_swe" 4 1505 25743801 64.583 TRUE 2.46 "HiC_scaffold_4" 27422032 97844087 123587888 93.87999036687 "5" "Autosome"
"2388" "ls_swe" 4 1508 25805330 64.583 TRUE 2.52 "HiC_scaffold_4" 27422032 97844087 123649417 94.1043683414854 "5" "Autosome"
"2389" "ls_swe" 4 1511 26087094 64.583 TRUE 2.75 "HiC_scaffold_4" 27422032 97844087 123931181 95.1318779002227 "5" "Autosome"
"2390" "ls_swe" 4 1518 26267929 64.583 TRUE NA "HiC_scaffold_4" 27422032 97844087 124112016 95.7913293952833 "5" "Autosome"
"2391" "ls_swe" 5 1521 207657 0 TRUE NA "HiC_scaffold_5" 27208799 125266119 125473776 0.763197964011568 "5" "Autosome"
"2392" "ls_swe" 5 1522 400639 0 TRUE 2.13 "HiC_scaffold_5" 27208799 125266119 125666758 1.47246116963854 "5" "Autosome"
"2393" "ls_swe" 5 1524 647704 0 TRUE 2.55 "HiC_scaffold_5" 27208799 125266119 125913823 2.38049463337209 "5" "Autosome"
"2394" "ls_swe" 5 1528 718610 0 TRUE 2.57 "HiC_scaffold_5" 27208799 125266119 125984729 2.64109415487247 "5" "Autosome"
"2395" "ls_swe" 5 1530 803596 0 TRUE 2.69 "HiC_scaffold_5" 27208799 125266119 126069715 2.95344164216877 "5" "Autosome"
"2396" "ls_swe" 5 1535 1216850 0 TRUE 3.12 "HiC_scaffold_5" 27208799 125266119 126482969 4.47226648996893 "5" "Autosome"
"2397" "ls_swe" 5 1537 1379481 0 TRUE 3.2 "HiC_scaffold_5" 27208799 125266119 126645600 5.06998122188341 "5" "Autosome"
